French_Muni;Swiss_Muni;local_admin_unit_id_from;local_admin_unit_id_to;nb_vehicles
Étrembières - Savoie (Haute-) - fr-74118;Thônex - Genève - ch-6640;fr-74118;ch-6640;3.050869078
Étrembières - Savoie (Haute-) - fr-74118;Troinex - Genève - ch-6641;fr-74118;ch-6641;0.394306325
Étrembières - Savoie (Haute-) - fr-74118;Vandoeuvres - Genève - ch-6642;fr-74118;ch-6642;0.446830631
Étrembières - Savoie (Haute-) - fr-74118;Vernier - Genève - ch-6643;fr-74118;ch-6643;13.70313319
Étrembières - Savoie (Haute-) - fr-74118;Versoix - Genève - ch-6644;fr-74118;ch-6644;2.246547317
Étrembières - Savoie (Haute-) - fr-74118;Veyrier - Genève - ch-6645;fr-74118;ch-6645;1.660421647
Étrembières - Savoie (Haute-) - fr-74118;Aubonne - Vaud - ch-5422;fr-74118;ch-5422;0.554104121
Étrembières - Savoie (Haute-) - fr-74118;Ballaigues - Vaud - ch-5744;fr-74118;ch-5744;0.58043072
Étrembières - Savoie (Haute-) - fr-74118;Bussigny - Vaud - ch-5624;fr-74118;ch-5624;0.468570411
Étrembières - Savoie (Haute-) - fr-74118;Chavannes-de-Bogis - Vaud - ch-5707;fr-74118;ch-5707;0.48979367
Étrembières - Savoie (Haute-) - fr-74118;Crissier - Vaud - ch-5583;fr-74118;ch-5583;0.884243389
Étrembières - Savoie (Haute-) - fr-74118;Ecublens (VD) - Vaud - ch-5635;fr-74118;ch-5635;0.855803982
Étrembières - Savoie (Haute-) - fr-74118;Eysins - Vaud - ch-5716;fr-74118;ch-5716;0.467617762
Étrembières - Savoie (Haute-) - fr-74118;Gland - Vaud - ch-5721;fr-74118;ch-5721;1.053041642
Étrembières - Savoie (Haute-) - fr-74118;Lausanne - Vaud - ch-5586;fr-74118;ch-5586;6.440732981
Étrembières - Savoie (Haute-) - fr-74118;Le Chenit - Vaud - ch-5872;fr-74118;ch-5872;3.38363361
Étrembières - Savoie (Haute-) - fr-74118;Montreux - Vaud - ch-5886;fr-74118;ch-5886;0.58278608
Étrembières - Savoie (Haute-) - fr-74118;Morges - Vaud - ch-5642;fr-74118;ch-5642;0.733645978
Étrembières - Savoie (Haute-) - fr-74118;Nyon - Vaud - ch-5724;fr-74118;ch-5724;2.97778371
Étrembières - Savoie (Haute-) - fr-74118;Orbe - Vaud - ch-5757;fr-74118;ch-5757;0.770159702
Étrembières - Savoie (Haute-) - fr-74118;Prangins - Vaud - ch-5725;fr-74118;ch-5725;0.661675618
Étrembières - Savoie (Haute-) - fr-74118;Renens (VD) - Vaud - ch-5591;fr-74118;ch-5591;0.599284989
Étrembières - Savoie (Haute-) - fr-74118;Rolle - Vaud - ch-5861;fr-74118;ch-5861;0.463610038
Étrembières - Savoie (Haute-) - fr-74118;Saint-Prex - Vaud - ch-5646;fr-74118;ch-5646;0.425475425
Étrembières - Savoie (Haute-) - fr-74118;Vallorbe - Vaud - ch-5764;fr-74118;ch-5764;0.466733658
Étrembières - Savoie (Haute-) - fr-74118;Vevey - Vaud - ch-5890;fr-74118;ch-5890;0.407744923
Étrembières - Savoie (Haute-) - fr-74118;Yverdon-les-Bains - Vaud - ch-5938;fr-74118;ch-5938;1.824951475
Évian-les-Bains - Savoie (Haute-) - fr-74119;Aire-la-Ville - Genève - ch-6601;fr-74119;ch-6601;0.525712778
Évian-les-Bains - Savoie (Haute-) - fr-74119;Anières - Genève - ch-6602;fr-74119;ch-6602;0.69934605
Évian-les-Bains - Savoie (Haute-) - fr-74119;Bardonnex - Genève - ch-6605;fr-74119;ch-6605;1.82518966
Évian-les-Bains - Savoie (Haute-) - fr-74119;Bellevue - Genève - ch-6606;fr-74119;ch-6606;2.459904922
Évian-les-Bains - Savoie (Haute-) - fr-74119;Bernex - Genève - ch-6607;fr-74119;ch-6607;3.371074877
Évian-les-Bains - Savoie (Haute-) - fr-74119;Carouge (GE) - Genève - ch-6608;fr-74119;ch-6608;51.71007835
Évian-les-Bains - Savoie (Haute-) - fr-74119;Cartigny - Genève - ch-6609;fr-74119;ch-6609;0.534926423
Évian-les-Bains - Savoie (Haute-) - fr-74119;Chêne-Bougeries - Genève - ch-6612;fr-74119;ch-6612;5.930004076
Évian-les-Bains - Savoie (Haute-) - fr-74119;Chêne-Bourg - Genève - ch-6613;fr-74119;ch-6613;5.733256221
Évian-les-Bains - Savoie (Haute-) - fr-74119;Collonge-Bellerive - Genève - ch-6616;fr-74119;ch-6616;8.502940173
Évian-les-Bains - Savoie (Haute-) - fr-74119;Cologny - Genève - ch-6617;fr-74119;ch-6617;3.347615425
Évian-les-Bains - Savoie (Haute-) - fr-74119;Confignon - Genève - ch-6618;fr-74119;ch-6618;1.489559993
Évian-les-Bains - Savoie (Haute-) - fr-74119;Dardagny - Genève - ch-6620;fr-74119;ch-6620;0.538266745
Évian-les-Bains - Savoie (Haute-) - fr-74119;Genthod - Genève - ch-6622;fr-74119;ch-6622;1.108142592
Évian-les-Bains - Savoie (Haute-) - fr-74119;Genève - Genève - ch-6621;fr-74119;ch-6621;184.8906785
Évian-les-Bains - Savoie (Haute-) - fr-74119;Jussy - Genève - ch-6626;fr-74119;ch-6626;0.550901861
Évian-les-Bains - Savoie (Haute-) - fr-74119;Lancy - Genève - ch-6628;fr-74119;ch-6628;24.38598985
Évian-les-Bains - Savoie (Haute-) - fr-74119;Le Grand-Saconnex - Genève - ch-6623;fr-74119;ch-6623;9.56102643
Évian-les-Bains - Savoie (Haute-) - fr-74119;Meinier - Genève - ch-6629;fr-74119;ch-6629;1.441039099
Évian-les-Bains - Savoie (Haute-) - fr-74119;Meyrin - Genève - ch-6630;fr-74119;ch-6630;54.17334718
Évian-les-Bains - Savoie (Haute-) - fr-74119;Onex - Genève - ch-6631;fr-74119;ch-6631;4.21264844
Évian-les-Bains - Savoie (Haute-) - fr-74119;Perly-Certoux - Genève - ch-6632;fr-74119;ch-6632;3.363314443
Évian-les-Bains - Savoie (Haute-) - fr-74119;Plan-les-Ouates - Genève - ch-6633;fr-74119;ch-6633;33.25282792
Évian-les-Bains - Savoie (Haute-) - fr-74119;Pregny-Chambésy - Genève - ch-6634;fr-74119;ch-6634;0.677951072
Évian-les-Bains - Savoie (Haute-) - fr-74119;Puplinge - Genève - ch-6636;fr-74119;ch-6636;0.42894615
Évian-les-Bains - Savoie (Haute-) - fr-74119;Satigny - Genève - ch-6638;fr-74119;ch-6638;18.70468705
Évian-les-Bains - Savoie (Haute-) - fr-74119;Thônex - Genève - ch-6640;fr-74119;ch-6640;6.479536903
Évian-les-Bains - Savoie (Haute-) - fr-74119;Troinex - Genève - ch-6641;fr-74119;ch-6641;0.837440846
Évian-les-Bains - Savoie (Haute-) - fr-74119;Vandoeuvres - Genève - ch-6642;fr-74119;ch-6642;0.94899371
Évian-les-Bains - Savoie (Haute-) - fr-74119;Vernier - Genève - ch-6643;fr-74119;ch-6643;29.10316861
Évian-les-Bains - Savoie (Haute-) - fr-74119;Versoix - Genève - ch-6644;fr-74119;ch-6644;4.771291679
Évian-les-Bains - Savoie (Haute-) - fr-74119;Veyrier - Genève - ch-6645;fr-74119;ch-6645;3.526458546
Évian-les-Bains - Savoie (Haute-) - fr-74119;Aigle - Vaud - ch-5401;fr-74119;ch-5401;0.757911969
Évian-les-Bains - Savoie (Haute-) - fr-74119;Aubonne - Vaud - ch-5422;fr-74119;ch-5422;1.176824705
Évian-les-Bains - Savoie (Haute-) - fr-74119;Ballaigues - Vaud - ch-5744;fr-74119;ch-5744;1.232738008
Évian-les-Bains - Savoie (Haute-) - fr-74119;Bussigny - Vaud - ch-5624;fr-74119;ch-5624;0.995165374
Évian-les-Bains - Savoie (Haute-) - fr-74119;Chavannes-de-Bogis - Vaud - ch-5707;fr-74119;ch-5707;1.040240036
Évian-les-Bains - Savoie (Haute-) - fr-74119;Crissier - Vaud - ch-5583;fr-74119;ch-5583;1.877985429
Évian-les-Bains - Savoie (Haute-) - fr-74119;Ecublens (VD) - Vaud - ch-5635;fr-74119;ch-5635;1.817584871
Évian-les-Bains - Savoie (Haute-) - fr-74119;Etoy - Vaud - ch-5636;fr-74119;ch-5636;0.706173872
Évian-les-Bains - Savoie (Haute-) - fr-74119;Eysins - Vaud - ch-5716;fr-74119;ch-5716;0.993142107
Évian-les-Bains - Savoie (Haute-) - fr-74119;Genolier - Vaud - ch-5718;fr-74119;ch-5718;0.512577377
Évian-les-Bains - Savoie (Haute-) - fr-74119;Gland - Vaud - ch-5721;fr-74119;ch-5721;2.236484755
Évian-les-Bains - Savoie (Haute-) - fr-74119;Lausanne - Vaud - ch-5586;fr-74119;ch-5586;13.67904226
Évian-les-Bains - Savoie (Haute-) - fr-74119;Le Mont-sur-Lausanne - Vaud - ch-5587;fr-74119;ch-5587;0.635957455
Évian-les-Bains - Savoie (Haute-) - fr-74119;Mies - Vaud - ch-5723;fr-74119;ch-5723;0.524815999
Évian-les-Bains - Savoie (Haute-) - fr-74119;Montreux - Vaud - ch-5886;fr-74119;ch-5886;1.2377404
Évian-les-Bains - Savoie (Haute-) - fr-74119;Morges - Vaud - ch-5642;fr-74119;ch-5642;1.558141653
Évian-les-Bains - Savoie (Haute-) - fr-74119;Nyon - Vaud - ch-5724;fr-74119;ch-5724;6.324315776
Évian-les-Bains - Savoie (Haute-) - fr-74119;Orbe - Vaud - ch-5757;fr-74119;ch-5757;1.635690711
Évian-les-Bains - Savoie (Haute-) - fr-74119;Prangins - Vaud - ch-5725;fr-74119;ch-5725;1.405288616
Évian-les-Bains - Savoie (Haute-) - fr-74119;Prilly - Vaud - ch-5589;fr-74119;ch-5589;0.813368868
Évian-les-Bains - Savoie (Haute-) - fr-74119;Renens (VD) - Vaud - ch-5591;fr-74119;ch-5591;1.27278133
Évian-les-Bains - Savoie (Haute-) - fr-74119;Rennaz - Vaud - ch-5412;fr-74119;ch-5412;0.587488981
Évian-les-Bains - Savoie (Haute-) - fr-74119;Rolle - Vaud - ch-5861;fr-74119;ch-5861;0.984630371
Évian-les-Bains - Savoie (Haute-) - fr-74119;Saint-Prex - Vaud - ch-5646;fr-74119;ch-5646;0.903638814
Évian-les-Bains - Savoie (Haute-) - fr-74119;Tolochenaz - Vaud - ch-5649;fr-74119;ch-5649;0.543557006
Évian-les-Bains - Savoie (Haute-) - fr-74119;Vallorbe - Vaud - ch-5764;fr-74119;ch-5764;0.991264418
Évian-les-Bains - Savoie (Haute-) - fr-74119;Vevey - Vaud - ch-5890;fr-74119;ch-5890;0.865982186
Évian-les-Bains - Savoie (Haute-) - fr-74119;Villeneuve (VD) - Vaud - ch-5414;fr-74119;ch-5414;0.853251222
Évian-les-Bains - Savoie (Haute-) - fr-74119;Yverdon-les-Bains - Vaud - ch-5938;fr-74119;ch-5938;3.875892451
Évian-les-Bains - Savoie (Haute-) - fr-74119;Martigny - Valais - ch-6136;fr-74119;ch-6136;0.758878362
Évian-les-Bains - Savoie (Haute-) - fr-74119;Monthey - Valais - ch-6153;fr-74119;ch-6153;1.594784862
Évian-les-Bains - Savoie (Haute-) - fr-74119;Port-Valais - Valais - ch-6154;fr-74119;ch-6154;0.412542884
Évian-les-Bains - Savoie (Haute-) - fr-74119;Sion - Valais - ch-6266;fr-74119;ch-6266;0.462272579
Évian-les-Bains - Savoie (Haute-) - fr-74119;Vouvry - Valais - ch-6159;fr-74119;ch-6159;0.586606496
Excenevex - Savoie (Haute-) - fr-74121;Bernex - Genève - ch-6607;fr-74121;ch-6607;0.68700608
Excenevex - Savoie (Haute-) - fr-74121;Carouge (GE) - Genève - ch-6608;fr-74121;ch-6608;10.53822282
Excenevex - Savoie (Haute-) - fr-74121;Chêne-Bougeries - Genève - ch-6612;fr-74121;ch-6612;1.208501443
Excenevex - Savoie (Haute-) - fr-74121;Chêne-Bourg - Genève - ch-6613;fr-74121;ch-6613;1.168405338
Excenevex - Savoie (Haute-) - fr-74121;Collonge-Bellerive - Genève - ch-6616;fr-74121;ch-6616;1.732851333
Excenevex - Savoie (Haute-) - fr-74121;Cologny - Genève - ch-6617;fr-74121;ch-6617;0.682225175
Excenevex - Savoie (Haute-) - fr-74121;Genève - Genève - ch-6621;fr-74121;ch-6621;37.67967927
Excenevex - Savoie (Haute-) - fr-74121;Lancy - Genève - ch-6628;fr-74121;ch-6628;4.969727429
Excenevex - Savoie (Haute-) - fr-74121;Le Grand-Saconnex - Genève - ch-6623;fr-74121;ch-6623;1.948483354
Excenevex - Savoie (Haute-) - fr-74121;Meyrin - Genève - ch-6630;fr-74121;ch-6630;11.04022314
Excenevex - Savoie (Haute-) - fr-74121;Onex - Genève - ch-6631;fr-74121;ch-6631;0.858514033
Excenevex - Savoie (Haute-) - fr-74121;Perly-Certoux - Genève - ch-6632;fr-74121;ch-6632;0.685424547
Excenevex - Savoie (Haute-) - fr-74121;Plan-les-Ouates - Genève - ch-6633;fr-74121;ch-6633;6.776739105
Excenevex - Savoie (Haute-) - fr-74121;Satigny - Genève - ch-6638;fr-74121;ch-6638;3.811909906
Excenevex - Savoie (Haute-) - fr-74121;Thônex - Genève - ch-6640;fr-74121;ch-6640;1.320493139
Excenevex - Savoie (Haute-) - fr-74121;Vernier - Genève - ch-6643;fr-74121;ch-6643;5.931061901
Excenevex - Savoie (Haute-) - fr-74121;Versoix - Genève - ch-6644;fr-74121;ch-6644;0.97236238
Excenevex - Savoie (Haute-) - fr-74121;Veyrier - Genève - ch-6645;fr-74121;ch-6645;0.718672397
Excenevex - Savoie (Haute-) - fr-74121;Lausanne - Vaud - ch-5586;fr-74121;ch-5586;2.787711794
Excenevex - Savoie (Haute-) - fr-74121;Nyon - Vaud - ch-5724;fr-74121;ch-5724;1.288859947
Faucigny - Savoie (Haute-) - fr-74122;Carouge (GE) - Genève - ch-6608;fr-74122;ch-6608;5.806482276
Faucigny - Savoie (Haute-) - fr-74122;Chêne-Bougeries - Genève - ch-6612;fr-74122;ch-6612;0.665875293
Faucigny - Savoie (Haute-) - fr-74122;Chêne-Bourg - Genève - ch-6613;fr-74122;ch-6613;0.643782638
Faucigny - Savoie (Haute-) - fr-74122;Collonge-Bellerive - Genève - ch-6616;fr-74122;ch-6616;0.954788176
Faucigny - Savoie (Haute-) - fr-74122;Genève - Genève - ch-6621;fr-74122;ch-6621;20.7612226
Faucigny - Savoie (Haute-) - fr-74122;Lancy - Genève - ch-6628;fr-74122;ch-6628;2.738282794
Faucigny - Savoie (Haute-) - fr-74122;Le Grand-Saconnex - Genève - ch-6623;fr-74122;ch-6623;1.073599814
Faucigny - Savoie (Haute-) - fr-74122;Meyrin - Genève - ch-6630;fr-74122;ch-6630;6.083080711
Faucigny - Savoie (Haute-) - fr-74122;Plan-les-Ouates - Genève - ch-6633;fr-74122;ch-6633;3.733932767
Faucigny - Savoie (Haute-) - fr-74122;Satigny - Genève - ch-6638;fr-74122;ch-6638;2.100333963
Faucigny - Savoie (Haute-) - fr-74122;Thônex - Genève - ch-6640;fr-74122;ch-6640;0.727581883
Faucigny - Savoie (Haute-) - fr-74122;Vernier - Genève - ch-6643;fr-74122;ch-6643;3.267970927
Faucigny - Savoie (Haute-) - fr-74122;Lausanne - Vaud - ch-5586;fr-74122;ch-5586;1.536008433
Faucigny - Savoie (Haute-) - fr-74122;Le Chenit - Vaud - ch-5872;fr-74122;ch-5872;0.806940728
Faucigny - Savoie (Haute-) - fr-74122;Nyon - Vaud - ch-5724;fr-74122;ch-5724;0.71015223
Faverges-Seythenex - Savoie (Haute-) - fr-74123;Carouge (GE) - Genève - ch-6608;fr-74123;ch-6608;0.868013205
Faverges-Seythenex - Savoie (Haute-) - fr-74123;Genève - Genève - ch-6621;fr-74123;ch-6621;3.103602926
Faverges-Seythenex - Savoie (Haute-) - fr-74123;Meyrin - Genève - ch-6630;fr-74123;ch-6630;0.909362009
Faverges-Seythenex - Savoie (Haute-) - fr-74123;Plan-les-Ouates - Genève - ch-6633;fr-74123;ch-6633;0.558187005
Feigères - Savoie (Haute-) - fr-74124;Bardonnex - Genève - ch-6605;fr-74124;ch-6605;0.914716418
Feigères - Savoie (Haute-) - fr-74124;Bellevue - Genève - ch-6606;fr-74124;ch-6606;1.232811838
Feigères - Savoie (Haute-) - fr-74124;Bernex - Genève - ch-6607;fr-74124;ch-6607;1.689455953
Feigères - Savoie (Haute-) - fr-74124;Carouge (GE) - Genève - ch-6608;fr-74124;ch-6608;25.91514663
Feigères - Savoie (Haute-) - fr-74124;Chêne-Bougeries - Genève - ch-6612;fr-74124;ch-6612;2.971895035
Feigères - Savoie (Haute-) - fr-74124;Chêne-Bourg - Genève - ch-6613;fr-74124;ch-6613;2.873292409
Feigères - Savoie (Haute-) - fr-74124;Collonge-Bellerive - Genève - ch-6616;fr-74124;ch-6616;4.261353847
Feigères - Savoie (Haute-) - fr-74124;Cologny - Genève - ch-6617;fr-74124;ch-6617;1.677698958
Feigères - Savoie (Haute-) - fr-74124;Confignon - Genève - ch-6618;fr-74124;ch-6618;0.746511451
Feigères - Savoie (Haute-) - fr-74124;Genthod - Genève - ch-6622;fr-74124;ch-6622;0.555359394
Feigères - Savoie (Haute-) - fr-74124;Genève - Genève - ch-6621;fr-74124;ch-6621;92.66025492
Feigères - Savoie (Haute-) - fr-74124;Lancy - Genève - ch-6628;fr-74124;ch-6628;12.22134103
Feigères - Savoie (Haute-) - fr-74124;Le Grand-Saconnex - Genève - ch-6623;fr-74124;ch-6623;4.791626888
Feigères - Savoie (Haute-) - fr-74124;Meinier - Genève - ch-6629;fr-74124;ch-6629;0.722194604
Feigères - Savoie (Haute-) - fr-74124;Meyrin - Genève - ch-6630;fr-74124;ch-6630;27.14964432
Feigères - Savoie (Haute-) - fr-74124;Onex - Genève - ch-6631;fr-74124;ch-6631;2.111220974
Feigères - Savoie (Haute-) - fr-74124;Perly-Certoux - Genève - ch-6632;fr-74124;ch-6632;1.685566716
Feigères - Savoie (Haute-) - fr-74124;Plan-les-Ouates - Genève - ch-6633;fr-74124;ch-6633;16.66506682
Feigères - Savoie (Haute-) - fr-74124;Satigny - Genève - ch-6638;fr-74124;ch-6638;9.374085726
Feigères - Savoie (Haute-) - fr-74124;Thônex - Genève - ch-6640;fr-74124;ch-6640;3.247300222
Feigères - Savoie (Haute-) - fr-74124;Vernier - Genève - ch-6643;fr-74124;ch-6643;14.58541363
Feigères - Savoie (Haute-) - fr-74124;Versoix - Genève - ch-6644;fr-74124;ch-6644;2.391191957
Feigères - Savoie (Haute-) - fr-74124;Veyrier - Genève - ch-6645;fr-74124;ch-6645;1.767328405
Feigères - Savoie (Haute-) - fr-74124;Aubonne - Vaud - ch-5422;fr-74124;ch-5422;0.589780286
Feigères - Savoie (Haute-) - fr-74124;Ballaigues - Vaud - ch-5744;fr-74124;ch-5744;0.617801931
Feigères - Savoie (Haute-) - fr-74124;Crissier - Vaud - ch-5583;fr-74124;ch-5583;0.941175672
Feigères - Savoie (Haute-) - fr-74124;Ecublens (VD) - Vaud - ch-5635;fr-74124;ch-5635;0.910905184
Feigères - Savoie (Haute-) - fr-74124;Gland - Vaud - ch-5721;fr-74124;ch-5721;1.120842052
Feigères - Savoie (Haute-) - fr-74124;Lausanne - Vaud - ch-5586;fr-74124;ch-5586;6.855421555
Feigères - Savoie (Haute-) - fr-74124;Le Chenit - Vaud - ch-5872;fr-74124;ch-5872;3.6014899
Feigères - Savoie (Haute-) - fr-74124;Montreux - Vaud - ch-5886;fr-74124;ch-5886;0.620308941
Feigères - Savoie (Haute-) - fr-74124;Morges - Vaud - ch-5642;fr-74124;ch-5642;0.780882
Feigères - Savoie (Haute-) - fr-74124;Nyon - Vaud - ch-5724;fr-74124;ch-5724;3.16950923
Feigères - Savoie (Haute-) - fr-74124;Orbe - Vaud - ch-5757;fr-74124;ch-5757;0.819746671
Feigères - Savoie (Haute-) - fr-74124;Prangins - Vaud - ch-5725;fr-74124;ch-5725;0.704277806
Feigères - Savoie (Haute-) - fr-74124;Renens (VD) - Vaud - ch-5591;fr-74124;ch-5591;0.637870138
Feigères - Savoie (Haute-) - fr-74124;Yverdon-les-Bains - Vaud - ch-5938;fr-74124;ch-5938;1.942451537
Feigères - Savoie (Haute-) - fr-74124;Monthey - Valais - ch-6153;fr-74124;ch-6153;0.799246198
Fessy - Savoie (Haute-) - fr-74126;Carouge (GE) - Genève - ch-6608;fr-74126;ch-6608;7.803899027
Fessy - Savoie (Haute-) - fr-74126;Chêne-Bougeries - Genève - ch-6612;fr-74126;ch-6612;0.894934885
Fessy - Savoie (Haute-) - fr-74126;Chêne-Bourg - Genève - ch-6613;fr-74126;ch-6613;0.865242407
Fessy - Savoie (Haute-) - fr-74126;Collonge-Bellerive - Genève - ch-6616;fr-74126;ch-6616;1.283233146
Fessy - Savoie (Haute-) - fr-74126;Genève - Genève - ch-6621;fr-74126;ch-6621;27.90303615
Fessy - Savoie (Haute-) - fr-74126;Lancy - Genève - ch-6628;fr-74126;ch-6628;3.680245873
Fessy - Savoie (Haute-) - fr-74126;Le Grand-Saconnex - Genève - ch-6623;fr-74126;ch-6623;1.442915718
Fessy - Savoie (Haute-) - fr-74126;Meyrin - Genève - ch-6630;fr-74126;ch-6630;8.175646698
Fessy - Savoie (Haute-) - fr-74126;Onex - Genève - ch-6631;fr-74126;ch-6631;0.63575775
Fessy - Savoie (Haute-) - fr-74126;Plan-les-Ouates - Genève - ch-6633;fr-74126;ch-6633;5.018397181
Fessy - Savoie (Haute-) - fr-74126;Satigny - Genève - ch-6638;fr-74126;ch-6638;2.822844089
Fessy - Savoie (Haute-) - fr-74126;Thônex - Genève - ch-6640;fr-74126;ch-6640;0.977868403
Fessy - Savoie (Haute-) - fr-74126;Vernier - Genève - ch-6643;fr-74126;ch-6643;4.392145524
Fessy - Savoie (Haute-) - fr-74126;Versoix - Genève - ch-6644;fr-74126;ch-6644;0.720066178
Fessy - Savoie (Haute-) - fr-74126;Lausanne - Vaud - ch-5586;fr-74126;ch-5586;2.064391854
Fessy - Savoie (Haute-) - fr-74126;Nyon - Vaud - ch-5724;fr-74126;ch-5724;0.954442989
Féternes - Savoie (Haute-) - fr-74127;Carouge (GE) - Genève - ch-6608;fr-74127;ch-6608;8.612472645
Féternes - Savoie (Haute-) - fr-74127;Chêne-Bougeries - Genève - ch-6612;fr-74127;ch-6612;0.987660423
Féternes - Savoie (Haute-) - fr-74127;Chêne-Bourg - Genève - ch-6613;fr-74127;ch-6613;0.954891463
Féternes - Savoie (Haute-) - fr-74127;Collonge-Bellerive - Genève - ch-6616;fr-74127;ch-6616;1.416190847
Féternes - Savoie (Haute-) - fr-74127;Genève - Genève - ch-6621;fr-74127;ch-6621;30.79411135
Féternes - Savoie (Haute-) - fr-74127;Lancy - Genève - ch-6628;fr-74127;ch-6628;4.061561637
Féternes - Savoie (Haute-) - fr-74127;Le Grand-Saconnex - Genève - ch-6623;fr-74127;ch-6623;1.592418368
Féternes - Savoie (Haute-) - fr-74127;Meyrin - Genève - ch-6630;fr-74127;ch-6630;9.022737646
Féternes - Savoie (Haute-) - fr-74127;Onex - Genève - ch-6631;fr-74127;ch-6631;0.701629559
Féternes - Savoie (Haute-) - fr-74127;Plan-les-Ouates - Genève - ch-6633;fr-74127;ch-6633;5.538360798
Féternes - Savoie (Haute-) - fr-74127;Satigny - Genève - ch-6638;fr-74127;ch-6638;3.115323176
Féternes - Savoie (Haute-) - fr-74127;Thônex - Genève - ch-6640;fr-74127;ch-6640;1.079186807
Féternes - Savoie (Haute-) - fr-74127;Vernier - Genève - ch-6643;fr-74127;ch-6643;4.847222272
Féternes - Savoie (Haute-) - fr-74127;Versoix - Genève - ch-6644;fr-74127;ch-6644;0.794673309
Féternes - Savoie (Haute-) - fr-74127;Lausanne - Vaud - ch-5586;fr-74127;ch-5586;2.278286573
Féternes - Savoie (Haute-) - fr-74127;Nyon - Vaud - ch-5724;fr-74127;ch-5724;1.05333425
Fillinges - Savoie (Haute-) - fr-74128;Bardonnex - Genève - ch-6605;fr-74128;ch-6605;1.37108274
Fillinges - Savoie (Haute-) - fr-74128;Bellevue - Genève - ch-6606;fr-74128;ch-6606;1.847880937
Fillinges - Savoie (Haute-) - fr-74128;Bernex - Genève - ch-6607;fr-74128;ch-6607;2.532351941
Fillinges - Savoie (Haute-) - fr-74128;Carouge (GE) - Genève - ch-6608;fr-74128;ch-6608;38.84461842
Fillinges - Savoie (Haute-) - fr-74128;Chêne-Bougeries - Genève - ch-6612;fr-74128;ch-6612;4.454619929
Fillinges - Savoie (Haute-) - fr-74128;Chêne-Bourg - Genève - ch-6613;fr-74128;ch-6613;4.306822912
Fillinges - Savoie (Haute-) - fr-74128;Collonge-Bellerive - Genève - ch-6616;fr-74128;ch-6616;6.387409901
Fillinges - Savoie (Haute-) - fr-74128;Cologny - Genève - ch-6617;fr-74128;ch-6617;2.514729197
Fillinges - Savoie (Haute-) - fr-74128;Confignon - Genève - ch-6618;fr-74128;ch-6618;1.118957685
Fillinges - Savoie (Haute-) - fr-74128;Genthod - Genève - ch-6622;fr-74128;ch-6622;0.832436877
Fillinges - Savoie (Haute-) - fr-74128;Genève - Genève - ch-6621;fr-74128;ch-6621;138.8899047
Fillinges - Savoie (Haute-) - fr-74128;Lancy - Genève - ch-6628;fr-74128;ch-6628;18.31875914
Fillinges - Savoie (Haute-) - fr-74128;Le Grand-Saconnex - Genève - ch-6623;fr-74128;ch-6623;7.182244452
Fillinges - Savoie (Haute-) - fr-74128;Meinier - Genève - ch-6629;fr-74128;ch-6629;1.082508782
Fillinges - Savoie (Haute-) - fr-74128;Meyrin - Genève - ch-6630;fr-74128;ch-6630;40.69502632
Fillinges - Savoie (Haute-) - fr-74128;Onex - Genève - ch-6631;fr-74128;ch-6631;3.164542124
Fillinges - Savoie (Haute-) - fr-74128;Perly-Certoux - Genève - ch-6632;fr-74128;ch-6632;2.526522301
Fillinges - Savoie (Haute-) - fr-74128;Plan-les-Ouates - Genève - ch-6633;fr-74128;ch-6633;24.9795292
Fillinges - Savoie (Haute-) - fr-74128;Satigny - Genève - ch-6638;fr-74128;ch-6638;14.05096365
Fillinges - Savoie (Haute-) - fr-74128;Thônex - Genève - ch-6640;fr-74128;ch-6640;4.867429069
